160A_XXXX	2237_X	2245_XYYYY	2547_X	2690_XX	2703_XX	3107_XYY	3429_XXY	3430_XXY	3442_XXY	4032_X	525_XYYYY	5297_XY	5566_XY	5755_XY	6029_XX	6312_X	6382B_XXY	706_XXXXY	7086A_XXY	7089B_XXY	711_XXXXY	7178A_X	7179A_X	7181A_X	7184B_X	7194A_XXY	7196B_XXY	7199A_X	7204A_XXXY	7205B_XX	7208A_X	7222A_XXXY	7224A_XXXY	7225A_XX	7229B_XY	7240A_XX	7241A_XY	7242B_XXXXY	7243A_XXXXY	7245B_XY	7246B_XX	7247B_XX	7249B_XX	7251A_XXXXY	7252A_XX	7253A_XX	7271A_XX	7272A_XX	7273A_XX	7275A_XX	7276B_XY	7279A_XXXXY	7281A_X	7282A_X	7283A_XXY	7285A_X	7286A_X	7294A_XXY	7295A_XY	7304B_XXYY	7307A_XXY	7313A_XXXY	7321A_XXXXY	7324A_XXXXY	7326B_XXXXY	7329A_XXXXY	7332A_XXXXY	7346A_XXXXY	7356A_XY	7357A_XY	7359A_XY	7360A_XX	7361A_XX	7362A_XX	7365A_XY	7366A_XY	7368A_XX	7371A_XY	7373A_X	7374A_XY	7375A_XY	7376A_X	7377A_XX	7382A_XX	7387A_X	7388A_XY	7389A_XX	7395B_XYY	7417B_XXX	7425A_XXX	7450A_XXX	7459B_XYY	7467A_XXX	7468A_XXX	7469A_XXX	7470A_XXX	7471A_XYY	7472A_XYY	7473A_XYY	7474A_XYY	7475A_XYY	7476A_XYY	7477A_XYY	7478A_XXYY	7479A_XXYY
APEX2	2307.73737157269	2507.82624945036	3027.11460220957	3034.29434340046	3364.83018208444	2816.33028518683	2811.35268660034	2169.32091406201	3729.88651693542	2865.85735641287	3318.74149826043	2758.87428898741	3164.43682203362	2984.50321855355	3161.22147146395	3028.9493708462	3056.40469191598	2900.53135215146	2715.17182469571	2741.67055152594	2782.53605110249	3379.27610269014	3530.12289203126	2791.76150747535	3582.22410712402	3052.98247420778	2840.71812940919	3037.27836690805	4427.93811401523	2280.24587171248	2513.58409513428	3083.41513174955	2594.61362318894	2510.30783668692	2558.62151965141	2308.25156802235	3030.57696281584	2797.03372094291	3677.52789751549	2468.69810298528	2950.23457808321	3361.26581914234	3451.80720541802	3379.81804697414	2982.83911528011	3727.36498237868	3406.28477711932	2613.95702713795	2996.1806806573	3267.52074189635	3184.86140257285	2753.70827808531	2388.5147604716	2480.86848809197	3850.86521791665	2728.40350576122	2353.40891121688	2926.7490659001	3339.10629180185	2527.11978845861	2219.57525133667	1922.73944682356	2227.72843874666	2203.69151962057	2416.81717687869	2278.46233011174	3149.47264018116	1865.42410832976	2907.32856754934	3618.13098531208	3131.90857053326	2514.80640992234	3265.6293228076	2869.11941914792	2571.95245431507	2773.92721806164	2621.59591173075	2481.02472958543	2526.38224256402	2908.99536571891	2852.86772840781	2310.01346484367	2526.96814000847	3465.33238368439	2983.96602661404	2913.21340594231	2427.74638089208	2898.46153573971	2588.02889758656	3188.43558273967	2265.15693359657	2643.17020686968	2607.71839959286	2805.7193348365	2702.99864708113	2242.50478780658	2851.15662568016	2705.44067866385	2474.81187549565	2548.73053402098	2923.61196392666	2533.03770320859	2456.29315875881	3094.0317535826	2843.30096947544	2477.32723823313
APOO	1205.59690717519	996.210026584459	816.477257988581	1091.95229169791	803.540787986217	834.910857382086	901.215935465217	700.243806471503	1018.44019681606	865.472007335761	899.778302409549	978.729523126758	925.755335167733	771.465871754312	504.870074822622	978.667420870902	793.794326784678	1122.27861419604	846.408135098662	943.338851617811	1065.20082381092	862.136510562227	1082.90361969834	1033.52027929464	1073.22064045165	921.816159365782	842.624070926217	1095.92075777733	1347.09428574895	1274.04916430763	1030.70790517935	995.100920049406	985.083825949859	948.034622435295	645.70198497063	924.312686121144	976.557885420241	924.002161440945	947.362964387688	758.782704404615	908.887359920482	932.266587833201	971.04414022873	980.849470709224	851.579256751791	1082.9301294472	989.626119736487	1018.27198072687	837.357884619395	1028.89098703773	853.207735738112	1106.66281329304	891.257349448538	998.586086446767	1088.20962055947	814.375239597195	887.264077852347	919.410969997382	1084.89109326433	1046.10483344352	1152.85752639577	981.020871925244	814.99147060642	854.218669342642	1010.24730328605	774.035605113555	806.893723712844	752.031306490587	877.154376734536	1417.95800985167	1009.30267084749	803.443224111427	1166.65110927117	802.261049592151	991.62197788249	792.948923509161	1011.61941577638	775.457577447146	1143.22950083375	1016.76207139151	882.966442804465	1068.3797353972	836.96104182111	1006.8848252166	1020.25422941321	861.477859929252	1133.71053413528	1147.34146030419	1001.75926828324	913.754829144927	921.920385381237	995.586951074714	1124.20820754952	782.393770995673	1029.93850736761	880.715645434345	856.463605075815	889.624561032844	984.084260151769	964.29304286019	928.841544238117	738.711909145662	1175.4541506686	1002.7593591695	1025.77883968478	820.914236541824
APOOL	1461.07568980322	1360.79238916228	1108.91715701893	1419.64042872909	1115.61228710435	1523.67152971343	1091.47446434003	1458.28767421982	992.148084423441	1350.24511854202	1332.84637415429	1005.83405507037	1258.28582925006	1560.94601534412	1420.56943369782	1418.19752963735	1860.01865812526	1480.64385489109	1468.47514506133	1966.26602478546	1846.86836993137	1623.64664574784	1720.34161959765	1737.82016351275	1676.86639044634	1802.20988462138	1682.0653202749	1811.77873084212	1168.68037391964	1815.85787430349	1957.25715005735	1860.91487202242	1733.76727394289	1935.16644750045	1617.02369623572	1478.14310168333	1858.92623806392	1753.4506154438	1622.64917560672	1279.98161535966	1588.75560359602	1815.01576440783	1744.16255935792	1817.75583356522	1608.16302507966	1695.91683435608	1550.61182456733	2140.74214115479	1612.61627528765	1129.02591597341	1825.89250484345	1879.49050579252	1723.96570552735	1787.3783651483	1966.62708322031	1575.745983754	1843.69027226863	2217.5285586183	1858.36843417702	1988.35381292818	1525.0498746035	1641.35466799743	2283.87331557486	1705.55670414222	1819.97585647403	1471.18521724376	1504.73698595347	2148.13137300352	1583.87272805397	1932.46402072061	2162.83071133295	1851.37960321272	1426.93220179798	1926.66182433403	2158.33145278955	2276.14374862635	1381.4448746043	1943.36507775458	2279.33147911444	2235.69106196001	1940.94114490108	2082.0974333024	2097.5804876437	1571.09598921054	2267.78566383092	1801.12394008916	1985.4652500848	1890.38650503281	1791.06122865787	1571.92890042255	1605.69226881552	2231.57970942082	1677.86148202591	1378.4589201374	1773.9135759844	1630.1078633991	1957.02559687925	1515.22541570872	1493.94883661614	1499.12245554291	1268.36886193667	1547.61805879801	1311.8659200872	1812.63809225604	1430.78220956918	1560.42389107684
ARAF	3348.07942208936	5190.8024524924	4528.45628344732	5475.14577155726	5168.9562849449	4578.53766307563	5238.0353807425	5540.17687914892	5378.46658732751	3743.83664494893	3984.24751135269	5177.97197804232	4243.16332220124	4637.29639902512	4947.78117136082	3821.52763337922	5941.10736413928	3182.09921311008	5902.82709384192	4361.48941993478	3365.03316771154	4993.11849658508	4595.22953566633	3933.53401771463	4343.7158189292	3719.46856310386	4603.17151770939	3717.45113815067	5535.80694895997	3621.42289142656	4506.21153510241	4237.8722966882	3799.36885243811	3759.97679236089	3798.9181496698	3857.65609879942	3946.11336373032	3654.31833754356	4667.56539111887	3299.23798972286	4341.29291503734	4302.76119791173	4191.79764490688	4176.26617034226	3525.14812644767	4800.24228266371	4225.67348664587	4006.35462876184	3461.97349978545	4786.78317345924	3315.80531917904	3368.57934982386	3270.64722438858	3849.86760204208	3679.72769000722	2941.70673125888	3938.41732702994	4495.39251299039	4149.99735314734	3921.95168245995	3516.37337308108	3558.5608027134	3226.76426066202	3309.18470638808	3325.60944855548	3346.77232122984	3691.35255516694	3205.39384597376	3076.37539117797	3558.59365036646	3402.61483659123	3374.60744539201	4249.15048638555	3429.17172115881	3839.46379186111	4072.20454213414	4194.91174908661	3332.29162450468	5627.54237201313	4759.27652595956	4547.77884081679	4111.45070824075	3355.80472537912	3772.09709285286	5053.30849959931	3927.69167477885	4233.86310029676	4539.58935603579	3946.96163139537	3554.84895117148	4002.0493745384	3650.31632284161	3746.48728340127	3822.43007649283	3561.89083614615	3481.88388939218	4002.10626453319	3835.86701610387	4367.5077322613	3769.67331648171	4258.18580102227	4196.32152776596	3947.52055801325	3630.61414713296	3840.34665936884	3794.57418546994
ARHGAP4	3400.53998380859	3884.90072453101	3959.52424799514	3958.35749707252	3882.73533912585	3416.87493220578	4164.63605929114	2907.70991766996	4921.41650450449	3176.20060627228	5018.65330260739	4387.40080150527	4526.20920622408	3432.7869946443	3337.53689534714	3444.81719273185	2698.54797237394	1845.03874467552	3681.12662487603	3062.23037992705	2791.96020462034	5605.72647684392	4231.66901034657	2965.62231870618	3435.42913661767	3169.88965059893	3521.41979517444	3215.42192972302	4178.63402315197	2025.28916671687	2191.70452750924	2952.52285890395	2438.98808689368	2587.29491007814	2652.97888019455	2810.54368144649	2720.69869014604	3742.80138476954	3624.64706376573	3406.45390321103	3538.36623364605	3228.91058058512	4542.57338569356	3239.36320846339	2625.7528304743	3042.36024465765	3134.52617002867	2749.079379736	2874.46636836756	3592.74560347109	3077.59301984747	3102.3316636057	2306.26283354208	3065.1152607911	3087.36208160872	2257.05399967731	3343.28952929715	3331.57511871571	2682.70451076632	2565.58711140174	2540.96112687692	2559.4865140832	2069.16619957792	2601.96862980882	2178.63043934056	2083.7630725596	2670.47033585334	2098.0415940809	2857.41080235194	2836.2599693584	2499.16368039491	2779.07244909456	3076.35679005086	2038.60888871233	2149.28169570755	2253.18322117792	2680.23619365332	2433.78522751564	2400.09001809071	2497.40574936581	3491.02454372858	2439.55169283868	2497.55431121388	3454.47554432042	2831.4724097897	3278.07545690456	2421.53727318096	3065.41069737885	3009.46910566959	2533.54490859612	3281.38179439823	2338.45670076987	2789.12054018703	3211.98533570294	2261.38644834295	2822.380101422	2090.32110850904	3041.1049510021	2719.01911770704	2527.45639321543	3198.59639872423	2739.04723479439	2590.26582543118	2817.59672176287	2866.31860338962	2848.74681899219
ARHGAP6	2257.4568132729	2464.08617463015	256.997706363072	2864.8364503578	396.710513872348	2033.49538912946	669.202243650038	1919.43140971879	1222.41000733722	121.656258328218	516.491996577931	1710.61425809023	752.219202907002	1086.59173937366	171.818158318616	192.71934583216	828.451822757316	1347.68835996154	1185.67319106304	152.942917834422	987.576054954422	927.524196398753	1340.90347071956	402.384788317885	1507.39201575751	1173.56199420202	539.949782050573	333.738457282052	2444.47879834389	586.094562024621	364.238243617667	3294.35870042694	87.5163694284465	816.284740496842	461.463761681881	544.63544903369	310.560275914556	1303.64472636875	40.0417964984725	219.218652881738	1132.87818932684	518.522177853229	689.058972129795	320.838991343427	1437.9544941703	387.954508867658	299.037126247333	1304.65020262096	1179.5057280261	83.3306374525953	2220.47594223677	2410.36132805303	253.274646029469	703.141714058428	724.814688446837	245.444024645896	3433.96055746558	2761.75434312386	1127.28847908386	1551.99871781282	2128.01099524075	2086.46135815758	1655.9800712836	1949.4440840432	1075.51205743361	376.149327255047	691.380985945399	606.77248797841	486.115080499186	826.118139225438	1596.60033114056	1324.1441025822	1561.21845040869	1489.27973236646	1906.28841552422	1469.07076472267	1604.76217961795	1188.81146212288	2444.98435641107	2397.67249701781	1454.12318233615	1553.66774829455	1963.060010584	932.210982361026	1085.29555015475	1890.27005366501	1381.09198939643	1130.32064890486	53.4855588195968	873.482821609509	239.090098293095	1549.85189397401	85.3208608240933	658.189579794884	1827.85988823282	1157.31687669187	856.872579345125	967.748988589918	744.325950510293	1485.54938917977	356.897202268523	253.13638919443	1207.10813903113	539.925405879475	699.18043591232	1086.88043590067
ARHGEF6	4434.02012442002	2547.72683666835	3428.26560425701	3002.73147256371	4290.5497013481	1833.34190037941	2093.94079536757	2728.79938377228	2110.75477841766	3352.91892231168	2810.92179560857	1429.70032539454	3744.05885685083	2741.91689483285	2000.38297737773	3398.56971994187	1672.07551916601	2765.66364733576	1843.07641472609	4537.32934887668	3325.49013940642	1686.44003229181	2552.87656319706	2185.36923994343	3360.89616989816	2916.29728542294	3194.19250366671	4345.77163981758	1241.02913023927	2070.85949977205	3847.0577636201	2329.52401139983	3228.65016945172	4139.15016476262	3120.09998728545	4366.49522324595	4194.21290800891	3885.12135527297	3507.43278354134	5820.53074071247	3424.8369561567	3595.73284712667	3394.0631468824	2642.73572345175	3124.91360591538	2243.84915515829	2686.15657487962	3050.86204716467	4370.07359658641	4381.22095194094	3534.60519176384	3650.92847010264	5924.8557418083	3303.23166927097	3217.36320627143	3806.66272108376	3868.48565535347	3418.4991908459	1958.8388742492	4066.43797540502	3254.42469189893	4272.51137461522	4363.60542876885	3348.59363723175	3690.24212760762	4942.852283536	4447.14215291844	4685.4803716793	4675.88770136846	4033.11558035939	3624.43735254741	3678.99775730448	4113.94679554602	5349.72468725348	3501.0145982929	3227.01657561138	2774.76383428131	3374.468759557	2132.46195185623	3290.58276927856	3969.59679480899	2271.97335428165	2516.14950034772	4133.54553301473	3513.39171045626	3090.35660230547	2490.13611057955	4708.97677680022	4050.15415442197	3159.09643346744	7038.61335840258	3581.82271257786	4754.16831128613	5554.28351973335	4308.21849616858	4142.89508385212	4587.378980039	3926.34085856107	4059.19806162842	4071.46639560148	3400.71372132361	4872.75409433747	2419.23197702225	4545.54851681817	3913.47248798229	4297.51468088776
ARHGEF9	2017.00460161166	1346.16853094829	1225.20289259491	1618.6371067228	1571.37127425673	1064.26439211104	2284.41944287508	1452.5301194372	1631.07432696666	1174.60233871431	1506.11485170944	1473.36539327774	1899.72377659528	1188.62569667389	730.582668475845	1280.86574231441	1212.91494171169	1842.5012751044	1310.07223127794	1522.92231285723	1442.97784875275	1609.86903274921	1325.82504794558	1006.53691048094	1582.59295823733	1473.18042494804	1751.56544369141	1859.44692763607	1181.78154551038	962.581555141738	1318.01916326917	2008.26032799094	1493.19714665106	1472.26832948116	1217.61146648505	1379.64024370195	1442.84505741583	2904.52128874963	1314.8823275956	1714.48838767393	1335.64533149946	1190.03235548932	1288.47118143532	1259.99841645348	1579.99874654983	1285.56353051198	920.464980198192	1554.01209016173	2828.03969890518	1298.03677297417	1988.14903012788	1389.12112129625	1916.35363704457	1401.58862638717	1984.94724463046	1372.44727393559	1750.4654193997	1424.59705975368	1146.76844438839	1395.41982560756	1428.25179605752	1210.99911011477	1436.34392191853	1782.88991208423	1275.37062857097	1534.84187235851	1487.14256755786	1208.60422055304	1502.40168937985	1908.06324137884	1600.06208527317	1492.69611744598	1756.09981985076	1315.98259161053	1244.43355681535	1200.22339133416	1742.17484114973	2534.16079505899	1616.2385800797	1671.98454551531	1227.73170479423	1423.4124499569	1623.93899902423	1891.33435914191	1415.64469337384	2411.01159209079	1467.19073225782	1521.68579427535	1384.57759522684	1440.64708765929	2299.61722103199	1384.37443195808	1376.95574810882	2000.3724155	1638.78971209374	1663.71529660464	1854.13505528816	1965.28360135573	1645.85157029864	1574.19791028806	1497.6495514879	1560.61080485707	1799.11107954226	2524.94582340451	1471.79590199922	1792.50819850795
ARMCX1	26.2826912148152	185.682662891683	21.4595304436915	455.410181912804	86.8328882066928	791.630276032977	43.9985290716154	27.0692075185393	62.9644749052442	18.8342865862876	200.593641061185	24.1588579925386	255.194416698089	40.9975238377242	13.8072238192458	21.0039611418811	32.6173286171735	4.51231773420489	7.89460401657636	32.8209740256244	303.733305232234	27.3127042484355	442.264921119586	615.928620403655	92.8133209985442	257.421769896962	120.030470140421	30.4685444056432	4.62805893341488	24.5980408166594	79.1904267275878	293.305089242716	5.10529202020915	4.47264064235113	81.0110326026271	32.7426516038399	20.3892379605534	132.28478899264	4.86598814717104	19.2213456012327	66.5257849091263	9.74288264546614	94.713648829975	98.3145747073628	14.5016897353402	80.7277941241242	36.8898863251786	11.6988250782554	41.7344292165485	11.9231336400215	90.4375422477248	10.3126322622153	26.3795996383462	70.5553856454576	388.446142731547	109.902403482208	180.006860026988	143.338375073767	14.3271363965318	54.8180276260044	100.893138079542	26.6105651151639	87.8487227724618	30.1566531622676	26.3940762919683	26.7410198435407	20.0705686043741	12.3082624779298	24.3675828844127	144.677202083838	200.252040102016	215.757241389971	131.718647854815	87.5071112586679	117.254859029244	263.78153882614	196.843338190362	352.434862086832	320.393324997684	778.505279825923	379.503503447702	60.6275954753807	177.313708848403	226.920550795325	76.4484688083058	259.021961843537	492.224801719421	102.245935733767	60.9669678418798	43.115020330962	4.35634408417246	115.930138732231	97.783732480172	75.7756291640926	59.2221016086226	32.9565033484347	152.134433167131	66.9924882341913	70.9025690254192	109.714804823072	90.2865381128746	89.8530200311152	111.301379704684	29.2402147017958	34.1995250276322	22.772537963192
ARMCX2	1921.10102345783	1521.14295938136	1116.76819159028	1129.96495995054	1113.81520203575	1807.26680224931	977.726367248399	1063.58498383842	1341.69230127462	782.566316822469	1769.57403385809	820.341447995097	1272.36287911508	953.430362258152	1129.96698069032	909.335359422528	1165.59851305167	1620.57089707231	768.57356231796	1184.2101780324	2378.50113662704	1157.28407611822	1734.49958744385	1655.83204447599	1354.89286541459	1119.94559086886	1526.68304892324	1134.1160195193	158.855244110588	56.2675298450562	1198.08182999061	2333.55408117872	729.374476409373	1020.68680813501	1540.03988561015	1267.10162818793	1215.13341223223	2649.16726258989	1525.61887579571	126.759968540871	984.530986610653	954.116931708766	1701.63938747605	976.59953987202	2871.5133300868	1533.32061552986	1256.17734451298	1272.21507197239	370.127296314626	195.814071360571	1756.72837840877	148.448648306271	812.045930284531	636.899002891017	1482.62749290097	336.799023786233	2414.83609523176	839.327861552328	1062.30447690515	1098.87793941666	1346.91898180945	717.076094023805	1124.10807738292	1380.24467067873	1090.73270245181	1242.34722605301	1516.28851751842	986.925301232303	1128.62705483695	1535.33440655554	1606.42661601229	1572.65691512001	997.18012499038	1468.87565899737	1717.10298886556	1655.57574649189	1220.34456494308	408.834801604394	1836.1222860005	1388.0848963872	1111.45384734719	1599.93746469968	1482.24258712291	1079.33047725277	618.08683326928	1513.74788916805	1241.72281981523	929.023840102589	438.848818785552	1591.49878739242	499.375915186245	426.025280616043	697.541777783771	711.763002936057	1628.88701980025	295.896385198801	365.189929482367	1033.95581460188	1204.83559732055	1422.64349624139	1306.63752250873	1275.59672925179	2745.98510878883	1517.84672598987	1107.96623024572	1506.604716517
ARMCX3	3084.78193474947	6128.2661501437	3526.54504246794	3981.81266659782	4404.73941169332	4783.91604727573	3230.39747139806	5581.76976971139	2651.70070077368	4910.07111597312	3593.85356643046	3611.79388941971	3691.05528541876	3613.54277834683	3983.84849484899	4061.69651415427	6306.06724499283	3486.40340102973	3519.04570400875	5634.39497011464	6077.20398337386	3767.32233591216	4216.03553895369	4441.85812271773	6489.89419806149	5229.43519143417	4530.95275506719	4749.16814397986	4806.00408505789	4921.84495878897	6837.7575316715	5069.61962173859	5149.10155538488	5197.66158768614	4674.44742539725	4300.88089400612	5567.54355163305	3675.84108922364	4537.54028549146	4389.86028866851	5907.01906086595	4373.69498970811	3527.41346859293	3798.54956177267	4917.24657311422	4006.00051027605	4391.71106557551	4376.20478785214	3585.16465441625	4924.57394995656	4163.56597888094	2912.71377350763	6589.4022680395	3946.91890352999	4036.99028654668	4437.62559811769	5324.97344161389	5622.4923513046	3498.5796687527	3930.21978454521	4411.3419268389	3321.84943013703	4271.45277296958	4809.047466709	6178.58333865083	5542.9818881739	4834.25452813029	6562.14242523065	4049.89175393724	3242.857457092	4662.18778898127	4792.99467124476	3594.8896766014	5677.19079948931	6029.21057970738	6042.27437492407	3753.82164071585	5547.38662522634	7208.59954099643	5941.32326545249	4855.29930534313	4525.11738515846	4893.60397961604	3390.5631336349	5401.89720494659	4261.7755034075	5069.82401616242	4898.82980374786	4855.73167613364	5105.23957387036	4024.71481864651	5854.3282941959	3813.19896890261	5159.47026448243	4758.1745048553	4070.65785251117	5345.98925809462	4994.35273647761	5289.86570051146	4628.29914561798	4495.00557989366	5163.74492847497	5492.98275666104	4263.45601131967	4520.15562054007	4459.61387122432
ARMCX5	815.353827335222	930.630132821423	635.39090900917	1051.40607971975	784.920961726092	893.92378387439	902.67380969558	560.979319566114	583.529757381328	926.42382302388	815.887897361957	470.030028613366	717.669180511923	842.886225099474	793.036496621591	723.016093834168	607.477255285829	967.802612613785	506.093327153989	809.817758262982	969.253491761847	515.114104271386	1034.83371748447	1063.44274298377	1134.05974611852	922.124529059519	700.129627204795	1032.6651656879	898.62753499629	664.123503767374	967.529433714673	1256.78240874503	844.872165156757	769.164693905881	1216.59724581915	1161.91664945777	930.94339822766	908.800432253557	738.098882386095	1478.97671697002	982.703483013912	695.674885236537	1096.37766469128	1148.93231250173	632.753271682801	1093.13876200987	918.480275611792	830.864776556912	834.856812536657	939.060021071602	448.790044780982	1212.50074974394	822.838414815972	932.713048058961	1140.21425097925	810.633982436806	1091.9713494588	1058.25952648644	888.041157109864	977.780685114515	968.463195478681	865.234065616561	690.870246391483	647.805774531946	472.879828146267	798.387224504905	660.808943969481	809.311565659916	587.027907356081	1156.95962555392	796.699248671952	752.564000710221	818.448721875117	990.653792200984	807.998375742709	817.294150510493	611.352368935353	721.654812528173	664.316347594404	850.301188193987	836.778906031037	938.157090050469	901.04732834072	881.927558457115	831.821656630009	990.78219573661	854.318298042723	812.602997928437	798.208611554879	856.934824580705	831.945195294871	774.999604435197	858.624318888927	718.364753557539	604.755481337379	567.95864748014	775.943995869703	863.387869997808	835.096329151217	725.040564538872	726.310524273507	857.729260632953	598.229816877858	799.377026476693	589.293143798765	713.260043565122
ARMCX6	1316.45226793322	1585.45268189411	1508.7419620808	1767.33628850295	1926.30170632935	1777.2277457663	1745.01834446396	1724.2952131003	1923.13446733715	1885.56825863771	1526.23087712496	1918.85530778424	1560.93760527877	1691.68792455781	1823.58755067035	1655.73817756471	2080.14054484865	1061.08274299852	1826.10541407597	1771.31732833602	1778.36646295263	1979.3570438362	1348.64894555735	1578.12428644337	1590.14707176775	1558.90996165036	1533.75854567046	1595.80444497297	1809.19811632866	1295.25673512026	1883.08403518356	1411.42801139298	1218.26504664126	1548.6499184803	1463.50892622718	1444.90340121267	1668.17752488092	1363.3865411009	1264.94463068897	1526.92389310904	1550.55763908599	1504.15337198673	1372.62953955815	1257.8286736831	1817.02275708215	1146.92439311815	1388.56540218075	1543.54763130644	1433.81961490643	2267.08584414561	1547.32191970807	1269.21263193133	1637.00653875447	1357.14230481099	1757.84570316743	1507.73670043749	1687.01753632366	1915.49227406745	1303.3219402804	1417.23517929603	1759.85330197814	1511.78513323151	1144.33302358567	1276.42353053384	1423.118489586	1277.07457448828	1523.12631452004	1178.26275267357	1306.6489193798	1354.76329493575	1447.88438639202	1407.55849156126	1543.39770293379	1324.62976191666	1580.81520072505	1695.49760061955	1767.072539854	1414.87178642188	2300.07211532857	1712.77045372852	1861.74100848955	1316.32023789559	1271.92593667468	1717.31769258575	2091.29083679356	1457.67436390911	1773.77578997923	1921.95767543093	1397.49925233966	1231.08001202255	1565.084929556	1564.57270132945	1343.29914938675	1611.19953859833	1504.29937549459	1145.23274842224	1516.89923465747	1351.97796732626	1277.02791136397	1307.56345105783	1505.38048040152	1487.60196863122	1406.17556631306	1361.38690186634	1458.8597382381	1252.79259627025
ASMTL	4561.40256906144	1788.52111052897	10245.4203545859	1819.93577685819	4461.94780937579	3295.73635064581	4763.31894912948	5388.46777004003	6947.45333960834	6331.29901077883	1949.06184589868	12214.6280224875	3513.5851147753	4512.58456234454	4961.55239312891	4193.11346706275	1678.92710870748	6282.22049460211	8686.36370745155	5579.62303865167	5734.34723699395	7855.70238960363	2367.80442409056	1591.45708584593	2492.49604640668	2453.47483639142	4845.06815798499	4372.02759769513	4504.71701030772	11737.3237522787	6336.17376940277	2811.10894527458	8286.46760001585	8036.16633410748	4319.21082357951	3831.18616304349	6990.54699384536	3555.43949548972	10177.3618963642	7824.4566053967	4621.28751367932	5756.77018163689	3055.67555370956	3990.60564341515	8483.1449041034	3560.58048054103	4553.71325897132	3726.63414742003	3145.92672487715	8343.14298903195	2867.78117096487	2834.39214597598	8274.41574183015	2018.26554575008	1349.55888601803	5686.01977257318	1857.56919767819	2166.6038667857	4096.09451684994	3121.18147408314	4245.3920169129	2773.58538600091	4142.93135024334	5966.91624423882	8687.73682184937	7125.64860761444	10389.3514545888	6372.99419735144	5336.66195495741	2009.31514280611	3624.07580979298	2297.87009195255	2181.85192882346	3488.99180258621	2531.14032425068	3021.38045927919	4943.04667942983	2839.79936397551	4072.17686596815	2173.80178370546	2971.0323152231	2377.90989499567	1513.21028505968	2939.34380418165	2799.70569539061	1722.49622534043	3576.87105746964	3001.73632589428	3330.63393657332	5280.50783138804	2302.2710419775	4532.54881595563	3440.1201176898	3687.53415289835	4531.08377817301	3978.27857521875	5526.32518444904	3557.01207372652	3853.73435691206	3602.02676272004	4919.71968816575	4016.37029995935	4272.56212836196	5047.43121764141	6825.9274784081	6007.35968967391
ATG4A	1461.95566760492	1346.58809898267	1209.3208483629	1367.76059774385	1346.45388520552	1391.94279044744	981.405296282405	952.724066750164	764.396860444161	1560.38858552709	1404.46586353798	867.083147182119	1599.86643436882	1363.71381822656	904.645291645858	1768.15238623424	965.589292347782	1501.17810510001	1011.84122100778	1952.43495543076	1549.01898386265	922.578964609993	1568.0969120779	1093.73572432659	2242.75804227248	1799.36301215247	1138.10498497206	1846.15511844353	2101.87148418393	1872.87143341703	1730.25139571839	1390.12179880718	1349.15849654442	1709.47909473801	1327.35161152703	1505.29833956025	2260.09297058738	1458.83529512826	1409.04152737729	879.078531407317	1544.39410252948	1258.31306319058	1156.73011455303	1325.95560732919	1265.45832388036	1493.17553538384	1588.42191864119	1196.54650744872	1273.22039662868	1719.04174655398	1350.86679563958	1665.39288534439	2090.10867767979	1754.82695742117	1935.70155499562	1400.54918642452	1542.3954062997	1603.42205818146	1510.40641698927	1520.18041056706	1333.71003203457	1380.70328566647	1045.37889502303	928.16091296485	1438.10837553354	1187.45100702496	849.895891468757	1328.16309402791	1076.62344391944	1478.42954511063	1175.50332548723	1102.45040184228	1477.43893491338	1482.96659789402	1267.10788508366	1176.84227762788	1244.83212866251	1003.92547584941	1113.89774692024	1226.79588296855	1302.8202410786	1210.45619344309	1200.36743013018	1420.00952139421	1279.69568632554	1275.81724177871	1249.00462048546	1632.99218134399	1116.66406342538	1280.15653781766	1468.3879628674	1711.26826544379	1388.84585041457	1518.03817217656	1115.99833187413	1217.45219382929	1597.92074849358	1441.57276908883	1520.20562986745	1281.23375418079	1467.31761307766	1492.29797025161	1537.42823310969	1375.09320291245	1537.54324023038	1351.84587509881
